Call ID,CallTimestamp,CallDuration,Call Type,EmployeeID,WaitTime,CallAbandoned
93571,6/14/2021 13:21,1366,2,S704443,12,0
93572,5/4/2021 12:57,190,3,J419954,0,0
93573,5/22/2021 9:47,48,2,A475155,15,0
93574,5/3/2021 14:46,1052,3,T659609,26,0
93575,6/9/2021 12:57,449,3,N470942,30,0
93576,5/12/2021 14:08,940,3,S274120,2,0
93577,6/30/2021 8:51,1310,3,V228277,15,0
93578,6/11/2021 15:49,1368,3,D774655,0,0
93579,5/4/2021 11:17,269,1,H438047,0,0
93580,5/15/2021 12:04,1017,2,I543040,29,0
93581,6/1/2021 12:27,345,2,T664783,6,0
93582,5/6/2021 13:28,1251,3,N119221,10,0
93583,5/30/2021 8:35,307,3,Y193775,26,0
93584,5/16/2021 11:14,1365,2,I281837,10,0
93585,5/22/2021 12:45,1383,2,E243130,18,0
93586,5/31/2021 13:12,1181,1,J192194,18,0
93587,6/3/2021 9:20,190,3,V732706,17,0
93588,6/28/2021 8:33,774,3,F533051,25,0
93589,5/29/2021 15:03,417,1,K222775,0,0
93590,6/25/2021 15:25,12,1,N470942,4,0
93591,6/28/2021 11:40,630,2,U194381,32,0
93592,6/7/2021 14:32,1145,1,M855788,20,0
93593,6/2/2021 12:41,358,2,N772493,266,0
93594,5/4/2021 9:54,720,1,K418200,18,0
93595,5/13/2021 12:46,1217,3,K669566,11,0
93596,6/9/2021 13:01,1378,2,P286634,0,0
93597,5/7/2021 15:51,751,3,P286634,10,0
93598,5/6/2021 8:47,1063,1,D411745,0,0
93599,6/16/2021 8:09,491,3,C206355,28,1
93600,5/15/2021 10:05,593,3,S274120,28,0
93601,5/5/2021 12:15,1433,3,E137708,20,0
93602,5/30/2021 11:03,297,2,C319958,24,0
93603,5/15/2021 15:26,839,3,J419954,280,0
93604,5/20/2021 11:13,454,3,N772493,0,0
93605,5/26/2021 12:33,873,3,J549755,0,0
93606,5/16/2021 8:01,1103,2,K915074,21,0
93607,5/17/2021 14:14,1061,2,F533051,0,0
93608,5/13/2021 14:24,1148,2,T664783,0,0
93609,5/25/2021 9:48,1298,2,H438047,0,1
93610,5/10/2021 9:12,371,3,B861430,14,0
93611,6/25/2021 8:31,1237,2,V228277,9,0
93612,5/4/2021 8:38,706,2,D411745,0,0
93613,6/4/2021 10:07,1339,1,P203824,0,1
93614,6/20/2021 10:31,1227,3,X991580,10,0
93615,6/1/2021 8:04,1343,1,D411745,0,0
93616,5/1/2021 9:53,512,2,V126561,0,0
93617,5/26/2021 15:26,203,1,B971624,0,0
93618,6/27/2021 8:05,224,3,E778362,27,0
93619,6/30/2021 8:15,419,3,T659609,268,0
93620,6/6/2021 9:43,656,3,A166733,0,0
93621,6/6/2021 12:03,1202,3,C319958,29,1
93622,6/5/2021 14:38,966,3,U194381,8,1
93623,6/6/2021 8:36,1250,1,K418200,20,0
93624,5/3/2021 13:37,200,2,O362956,0,1
93625,6/5/2021 15:42,897,3,E243130,0,0
93626,5/8/2021 8:15,919,3,V828034,11,0
93627,5/12/2021 13:11,220,1,E988252,0,0
93628,6/28/2021 8:34,1085,3,Y193775,0,0
93629,5/18/2021 14:02,483,3,S274120,11,0
93630,6/11/2021 8:40,736,3,F542348,15,0
93631,6/30/2021 12:10,1457,1,X825147,0,0
93632,6/5/2021 15:59,1282,2,N620104,0,0
93633,5/29/2021 10:29,180,3,I281837,0,0
93634,6/21/2021 11:55,1341,2,J192194,14,0
93635,6/24/2021 8:38,1392,1,P286634,76,0
93636,5/1/2021 11:31,5,3,I543040,0,0
93637,6/17/2021 8:30,927,3,L736768,0,0
93638,6/11/2021 10:15,541,3,N772493,27,0
93639,6/1/2021 12:19,1322,2,X991580,26,0
93640,5/14/2021 12:09,167,2,V228277,0,0
93641,6/24/2021 12:12,1200,3,V228277,197,0
93642,5/19/2021 14:01,719,2,Y193775,27,0
93643,5/28/2021 12:05,672,2,G727038,21,0
93644,5/18/2021 8:30,1108,2,Q921541,0,0
93645,5/6/2021 12:29,846,3,V732706,80,0
93646,6/4/2021 10:50,791,2,M794992,0,0
93647,6/9/2021 9:53,1149,3,K273930,0,0
93648,6/29/2021 11:31,224,3,S274120,21,0
93649,5/14/2021 9:51,17,2,S274120,16,0
93650,5/23/2021 15:50,325,1,H438047,291,0
93651,6/22/2021 13:14,1266,3,P203824,29,0
93652,6/9/2021 11:20,1132,2,C319958,0,0
93653,5/22/2021 13:16,837,3,X409223,159,0
93654,6/22/2021 11:43,1313,3,J192194,201,0
93655,6/24/2021 8:43,647,3,I992869,293,0
93656,6/17/2021 15:02,1295,2,U559430,0,0
93657,5/24/2021 10:56,720,3,K222775,0,0
93658,6/18/2021 12:18,185,3,X409223,16,0
93659,6/15/2021 10:40,293,2,G586239,23,0
93660,6/25/2021 15:49,1313,3,X409223,0,0
93661,6/16/2021 11:54,521,2,T398672,20,0
93662,6/17/2021 15:09,417,3,X110622,16,0
93663,6/3/2021 13:26,926,3,J173690,29,0
93664,5/6/2021 11:50,685,3,J632516,13,0
93665,6/15/2021 13:11,1198,3,T387561,3,0
93666,5/19/2021 11:59,289,1,T659609,6,0
93667,6/21/2021 10:33,1064,2,S564705,0,0
93668,6/4/2021 11:10,1003,3,F542348,0,0
93669,5/6/2021 10:54,656,3,X991580,0,0
93670,6/23/2021 9:44,211,3,K915074,0,0
93671,6/26/2021 15:50,768,1,S704443,1,1
93672,6/30/2021 13:19,1385,3,S564705,30,0
93673,6/17/2021 10:06,1444,3,V228277,0,1
93674,6/4/2021 12:21,1388,2,N620104,15,0
93675,5/27/2021 14:44,455,2,T398672,24,0
93676,5/10/2021 13:26,1020,2,N470942,30,0
93677,5/9/2021 8:25,580,2,E137708,9,1
93678,6/15/2021 11:18,372,2,O856292,0,0
93679,5/1/2021 10:50,829,1,D411745,30,0
93680,6/7/2021 11:10,495,2,A166733,13,0
93681,5/4/2021 12:04,1011,3,V732706,0,0
93682,5/14/2021 8:36,1384,2,H438047,7,1
93683,6/10/2021 13:50,833,2,F542348,254,0
93684,6/13/2021 8:58,907,1,S704443,82,0
93685,5/16/2021 10:42,584,2,F533051,23,0
93686,5/28/2021 10:39,1000,2,E137708,10,0
93687,5/28/2021 13:41,704,3,G586239,45,0
93688,5/12/2021 15:45,1456,2,K399501,16,0
93689,5/30/2021 11:55,1234,2,N119221,0,0
93690,5/10/2021 8:54,654,1,V732706,0,0
93691,5/19/2021 9:48,1313,3,I281837,0,0
93692,5/8/2021 10:08,1445,3,I543040,0,0
93693,6/28/2021 9:16,372,3,X110622,9,0
93694,6/13/2021 11:57,298,3,X110622,25,0
93695,6/7/2021 14:08,403,3,M855788,30,0
93696,6/4/2021 10:34,148,3,I281837,28,0
93697,5/8/2021 12:21,94,3,T387561,0,0
93698,6/28/2021 10:36,574,3,H438047,0,0
93699,5/13/2021 11:15,405,3,P203824,30,0
93700,6/24/2021 8:38,1250,2,T387561,9,0
93701,6/27/2021 14:28,1159,3,T664783,18,0
93702,5/28/2021 14:57,1387,2,N119221,0,1
93703,5/30/2021 8:51,1493,3,V126561,16,0
93704,5/8/2021 13:05,1088,2,G586239,0,0
93705,5/22/2021 9:12,508,1,M794992,246,0
93706,6/16/2021 15:00,294,3,E243130,1,0
93707,5/1/2021 10:31,170,3,A475155,14,0
93708,5/26/2021 15:13,263,3,V126561,12,0
93709,5/20/2021 8:36,826,2,O856292,14,0
93710,6/28/2021 14:16,1134,1,I543040,22,0
93711,5/10/2021 9:03,1401,3,G727038,46,0
93712,6/30/2021 10:04,611,3,J549755,23,0
93713,5/21/2021 11:24,687,3,E137708,17,0
93714,6/3/2021 8:01,1004,1,T659609,7,0
93715,5/31/2021 10:45,1163,2,I992869,28,0
93716,6/25/2021 9:23,170,2,Q921541,16,0
93717,5/5/2021 10:06,1037,3,L736768,0,0
93718,6/30/2021 8:06,927,2,M794992,0,1
93719,5/11/2021 11:19,1083,2,O362956,0,0
93720,5/14/2021 15:25,1012,3,H438047,17,0
93721,6/10/2021 14:56,965,3,E137708,5,0
93722,6/26/2021 9:12,449,1,B651033,0,0
93723,5/17/2021 15:35,175,3,V732706,28,0
93724,6/15/2021 14:09,1149,2,M163408,11,0
93725,5/15/2021 11:44,331,2,O856292,0,0
93726,6/17/2021 13:30,1182,2,L736768,294,0
93727,5/22/2021 15:46,886,3,X825147,10,0
93728,5/16/2021 15:55,661,2,K669566,4,0
93729,5/21/2021 10:16,1288,3,M163408,24,0
93730,5/13/2021 9:36,929,3,G727038,3,0
93731,6/13/2021 13:28,132,2,S704443,0,0
93732,5/20/2021 13:23,840,2,K418200,15,0
93733,5/22/2021 14:52,40,3,X991580,0,0
93734,6/12/2021 15:48,1020,3,U559430,3,0
93735,6/17/2021 14:04,961,2,G727038,0,0
93736,6/17/2021 11:17,332,1,P286634,3,0
93737,6/11/2021 15:37,965,3,M163408,22,0
93738,5/9/2021 9:18,37,2,V228277,0,0
93739,6/12/2021 15:16,401,3,E988252,0,0
93740,6/8/2021 12:57,993,3,S274120,105,0
93741,5/7/2021 9:02,712,1,T398672,0,0
93742,5/27/2021 10:55,639,3,M794992,15,0
93743,5/4/2021 14:39,504,1,E988252,25,0
93744,6/30/2021 8:25,201,3,O856292,1,0
93745,6/18/2021 13:42,660,3,B651033,23,0
93746,6/8/2021 10:38,1497,1,O856292,28,0
93747,6/17/2021 12:29,938,1,H438047,0,0
93748,6/25/2021 14:35,1404,2,U194381,21,0
93749,6/13/2021 11:45,212,1,P286634,13,0
93750,5/25/2021 12:16,73,3,C206355,0,1
93751,5/28/2021 14:35,107,3,A166733,23,0
93752,5/22/2021 10:41,904,3,O362956,9,0
93753,5/29/2021 14:35,1125,2,J192194,0,0
93754,6/5/2021 11:19,1424,3,X409223,5,0
93755,6/29/2021 15:15,487,3,U194381,0,1
93756,6/2/2021 13:30,358,2,E988252,24,0
93757,5/21/2021 11:51,814,1,C319958,0,0
93758,6/3/2021 15:58,126,2,J549755,15,0
93759,6/6/2021 15:27,763,3,L736768,7,0
93760,6/29/2021 10:18,118,2,C206355,0,0
93761,5/13/2021 8:10,647,1,K399501,28,0
93762,6/3/2021 9:18,889,2,V828034,6,0
93763,6/14/2021 8:38,753,2,G727038,13,0
93764,5/30/2021 10:07,884,3,N119221,117,0
93765,6/3/2021 15:32,373,3,N119221,0,0
93766,6/18/2021 12:31,120,3,X110622,299,0
93767,6/2/2021 14:35,1073,3,G727038,9,0
93768,5/21/2021 10:43,921,2,J419954,119,1
93769,5/15/2021 10:34,1381,2,X110622,24,0
93770,5/7/2021 10:53,615,2,V126561,0,0
93771,5/2/2021 11:19,76,3,F533051,27,0
93772,5/23/2021 13:58,1247,3,J632516,0,0
93773,6/21/2021 8:02,1140,3,M794992,0,0
93774,6/1/2021 8:19,191,3,O856292,18,0
93775,5/31/2021 11:26,1433,2,J173690,0,0
93776,5/9/2021 12:54,297,3,I543040,0,0
93777,5/8/2021 10:07,721,2,V126561,15,0
93778,5/13/2021 11:42,1206,2,V828034,0,0
93779,6/30/2021 11:48,950,3,K222775,29,0
93780,5/8/2021 13:32,1488,3,Y193775,28,0
93781,6/20/2021 13:42,1267,3,N772493,17,0
93782,5/30/2021 9:41,785,3,E137708,0,0
93783,6/21/2021 13:33,1195,3,Q921541,0,0
93784,6/4/2021 10:19,1355,3,X825147,52,0
93785,5/9/2021 14:46,333,3,N620104,0,0
93786,5/1/2021 9:35,806,1,G727038,6,0
93787,6/21/2021 10:56,1158,2,H438047,14,1
93788,6/10/2021 9:05,77,2,N119221,0,0
93789,5/2/2021 15:03,588,2,F542348,0,0
93790,5/12/2021 12:26,793,3,J192194,0,0
93791,6/30/2021 13:36,797,3,M163408,198,0
93792,6/28/2021 11:45,466,3,A475155,0,0
93793,5/17/2021 10:41,884,2,C319958,8,0
93794,6/22/2021 14:27,19,3,V126561,28,0
93795,6/1/2021 9:07,610,2,K222775,22,0
93796,5/10/2021 8:29,988,3,P203824,1,0
93797,6/16/2021 9:44,863,3,C319958,26,0
93798,6/6/2021 11:15,621,2,D774655,28,0
93799,5/13/2021 13:03,1438,3,B651033,0,0
93800,5/23/2021 15:24,543,1,X991580,0,0
93801,5/14/2021 15:18,1180,3,P286634,0,0
93802,5/11/2021 12:29,614,2,T387561,0,0
93803,6/5/2021 10:27,377,3,H438047,13,0
93804,6/21/2021 10:30,503,2,E137708,0,0
93805,5/8/2021 11:42,213,2,J173690,18,0
93806,6/27/2021 12:04,365,3,G727038,2,0
93807,6/1/2021 9:39,1224,3,K273930,30,0
93808,6/27/2021 9:15,104,3,J549755,0,0
93809,6/18/2021 14:49,618,3,O856292,214,0
93810,6/18/2021 11:32,692,3,V228277,0,0
93811,5/26/2021 8:55,874,2,O362956,0,0
93812,5/3/2021 9:13,353,2,G727038,0,0
93813,6/10/2021 8:29,1315,3,H438047,18,0
93814,5/24/2021 15:38,774,3,P203824,27,0
93815,6/11/2021 10:00,412,3,U559430,12,0
93816,6/5/2021 10:43,80,3,F542348,160,0
93817,5/1/2021 8:52,260,2,I281837,104,0
93818,5/20/2021 10:44,250,3,U559430,15,0
93819,5/19/2021 11:52,615,3,O856292,190,0
93820,5/11/2021 10:06,1166,3,M163408,11,0
93821,6/26/2021 14:37,801,3,X110622,0,0
93822,6/29/2021 12:30,619,2,T387561,25,0
93823,6/26/2021 8:12,1086,3,K222775,27,0
93824,5/14/2021 10:45,296,3,X110622,296,0
93825,6/17/2021 15:24,1402,3,M794992,184,0
93826,6/23/2021 11:55,1440,2,J549755,0,0
93827,5/10/2021 9:11,842,2,S704443,0,0
93828,5/28/2021 15:29,1419,3,X409223,16,0
93829,5/4/2021 8:51,763,2,H438047,0,0
93830,6/10/2021 9:17,1196,1,J192194,29,1
93831,5/25/2021 11:34,1149,3,T398672,0,0
93832,5/27/2021 8:25,672,2,K915074,0,0
93833,5/26/2021 13:06,1318,3,U559430,0,0
93834,5/25/2021 15:25,1129,2,H438047,0,0
93835,5/20/2021 15:46,1378,1,J632516,20,0
93836,6/1/2021 9:05,1320,2,U559430,0,0
93837,5/14/2021 13:19,1339,2,N772493,23,0
93838,6/12/2021 15:52,193,3,A475155,0,0
93839,5/17/2021 15:17,570,2,L736768,6,0
93840,5/12/2021 8:11,1488,3,X991580,14,0
93841,5/13/2021 12:52,188,3,F542348,0,0
93842,5/12/2021 14:56,1175,3,P286634,0,0
93843,5/19/2021 11:24,372,1,F542348,15,0
93844,5/30/2021 8:14,790,3,K399501,222,0
93845,6/30/2021 14:43,196,2,H438047,0,0
93846,6/10/2021 15:14,988,2,I992869,0,0
93847,6/1/2021 9:50,784,1,M163408,6,0
93848,6/8/2021 8:28,624,1,K669566,5,0
93849,5/30/2021 14:32,610,3,J549755,0,0
93850,5/19/2021 15:27,1045,3,K399501,27,0
93851,5/3/2021 15:08,1216,3,N470942,3,0
93852,6/25/2021 12:28,762,3,I281837,25,0
93853,5/17/2021 8:22,434,3,V828034,0,0
93854,6/22/2021 8:43,1496,3,K418200,18,0
93855,5/7/2021 10:53,463,3,U559430,5,0
93856,6/12/2021 8:15,997,3,K222775,116,0
93857,5/21/2021 12:09,726,2,J419954,19,0
93858,5/2/2021 15:31,1171,3,G586239,11,0
93859,5/5/2021 12:44,311,2,J419954,0,0
93860,6/10/2021 9:20,794,3,T664783,108,0
93861,6/9/2021 9:56,18,3,T659609,0,0
93862,5/14/2021 10:31,934,2,V126561,156,0
93863,5/30/2021 14:32,171,3,T398672,0,0
93864,6/12/2021 11:27,1229,3,T664783,0,1
93865,5/2/2021 13:35,69,3,K915074,24,0
93866,6/16/2021 13:22,165,3,S274120,0,0
93867,5/17/2021 13:57,903,3,N620104,53,0
93868,6/30/2021 13:45,884,3,C206355,64,0
93869,5/23/2021 12:06,280,2,K273930,0,0
93870,6/11/2021 12:15,611,2,K273930,190,0
93871,6/18/2021 12:23,567,2,Q921541,18,0
93872,5/5/2021 13:54,1250,3,X110622,0,0
93873,6/20/2021 10:00,198,2,I992869,27,0
93874,6/9/2021 9:47,708,3,N620104,10,0
93875,6/8/2021 10:49,1123,2,J192194,0,0
93876,6/23/2021 15:47,888,2,N772493,0,0
93877,5/25/2021 12:30,442,3,K418200,1,0
93878,6/8/2021 9:29,374,3,C206355,0,0
93879,5/21/2021 8:14,947,1,C319958,0,0
93880,6/11/2021 15:29,885,3,M794992,0,0
93881,5/30/2021 9:28,1155,3,I992869,0,0
93882,5/9/2021 9:11,695,3,D411745,25,0
93883,5/26/2021 14:33,1450,1,V732706,0,0
93884,6/4/2021 10:15,524,1,L736768,280,0
93885,5/13/2021 8:02,952,3,T664783,0,0
93886,5/3/2021 8:01,709,3,B651033,12,1
93887,6/9/2021 11:10,804,3,K273930,0,0
93888,6/22/2021 9:47,70,2,E778362,12,0
93889,6/8/2021 14:28,16,2,T664783,293,0
93890,5/27/2021 13:07,797,3,C206355,0,0
93891,5/13/2021 15:26,1206,2,L736768,10,0
93892,5/13/2021 10:57,982,2,Q921541,24,0
93893,6/1/2021 10:57,1202,2,G727038,0,0
93894,5/10/2021 10:55,909,3,K273930,13,0
93895,5/7/2021 11:44,677,3,K418200,13,1
93896,6/21/2021 13:20,1215,1,K915074,0,0
93897,5/17/2021 15:44,1437,3,T398672,0,0
93898,6/1/2021 8:54,327,2,M163408,0,0
93899,6/26/2021 14:41,1406,2,P286634,0,0
93900,5/2/2021 11:27,842,2,J419954,14,0
93901,5/2/2021 13:47,1359,3,M163408,6,0
93902,6/1/2021 8:43,10,3,N620104,0,0
93903,5/22/2021 14:52,299,2,T659609,27,0
93904,5/12/2021 15:21,453,2,U194381,15,0
93905,5/6/2021 10:13,902,3,T659609,15,0
93906,6/2/2021 15:46,1157,3,K273930,0,0
93907,5/8/2021 12:20,1293,3,P203824,0,0
93908,5/2/2021 12:44,1203,2,E988252,0,0
93909,6/1/2021 15:41,1324,3,Y193775,228,0
93910,5/9/2021 8:58,1100,3,J192194,10,0
93911,5/17/2021 13:27,778,2,L736768,3,0
93912,6/20/2021 9:04,1460,3,K418200,4,0
93913,5/9/2021 14:28,853,1,B971624,15,0
93914,6/27/2021 10:54,698,3,B861430,0,0
93915,6/26/2021 12:27,766,2,J192194,47,0
93916,6/15/2021 12:40,441,2,I281837,29,0
93917,6/26/2021 13:08,549,3,A166733,11,0
93918,5/6/2021 10:17,1434,2,K273930,25,0
93919,6/28/2021 11:57,950,2,F542348,0,0
93920,6/2/2021 10:42,986,2,N119221,21,0
93921,6/21/2021 8:05,448,2,V732706,0,0
93922,5/6/2021 15:58,1426,3,V228277,0,0
93923,6/1/2021 13:34,1019,3,L736768,0,0
93924,5/16/2021 12:59,962,2,I992869,14,0
93925,5/27/2021 10:38,534,2,P203824,18,0
93926,6/16/2021 15:42,911,3,T398672,0,0
93927,6/10/2021 14:45,257,2,L736768,166,0
93928,6/13/2021 14:00,529,2,D774655,18,0
93929,6/7/2021 13:57,1131,3,E137708,18,0
93930,6/19/2021 15:53,1138,3,V228277,124,0
93931,6/23/2021 15:56,1221,3,I992869,0,0
93932,6/10/2021 12:47,1224,2,B861430,20,0
93933,5/17/2021 12:44,259,1,I543040,14,0
93934,5/12/2021 10:02,13,3,I543040,7,0
93935,6/1/2021 14:02,1360,2,A475155,12,0
93936,5/2/2021 15:30,821,3,B651033,0,0
93937,6/17/2021 14:49,354,2,E243130,15,0
93938,5/23/2021 8:23,1069,3,N470942,0,0
93939,5/20/2021 14:30,105,2,F542348,18,0
93940,6/7/2021 15:42,837,1,V228277,0,0
93941,5/21/2021 11:21,893,1,I992869,0,0
93942,6/20/2021 10:31,576,3,E243130,9,0
93943,5/6/2021 14:18,510,3,Q921541,0,1
93944,5/6/2021 12:39,479,3,U641256,3,0
93945,6/9/2021 11:56,845,3,O362956,13,0
93946,5/6/2021 9:27,1426,3,H438047,0,0
93947,6/24/2021 10:00,609,3,T664783,0,1
93948,5/12/2021 8:05,1264,3,I992869,92,0
93949,6/14/2021 13:40,400,3,M855788,73,0
93950,6/30/2021 10:28,77,2,T398672,0,0
93951,5/19/2021 10:36,590,3,X825147,17,0
93952,6/29/2021 14:18,651,3,Q921541,23,0
93953,6/12/2021 8:19,1396,1,C206355,27,0
93954,6/20/2021 12:48,482,3,N620104,0,0
93955,6/26/2021 10:09,1123,2,S564705,10,0
93956,6/13/2021 8:00,432,1,O362956,8,0
93957,6/3/2021 15:35,630,2,J632516,0,0
93958,5/11/2021 8:45,1398,3,S564705,0,0
93959,6/23/2021 9:15,1049,3,T664783,214,0
93960,6/14/2021 13:55,850,3,X991580,0,0
93961,6/10/2021 13:35,265,2,H438047,0,0
93962,5/13/2021 15:36,59,3,X110622,0,0
93963,5/9/2021 11:19,157,1,Q921541,0,0
93964,6/16/2021 10:32,1045,3,K418200,28,0
93965,6/13/2021 8:46,638,2,E137708,27,0
93966,6/5/2021 15:02,1173,3,B971624,0,0
93967,5/17/2021 11:24,1396,1,C319958,0,0
93968,6/19/2021 9:54,1019,3,V228277,0,0
93969,5/5/2021 12:34,802,3,X825147,43,0
93970,5/7/2021 13:21,1172,3,Y193775,0,0
93971,5/7/2021 15:49,265,2,N470942,8,0
93972,6/2/2021 15:12,79,1,U559430,0,0
93973,5/1/2021 13:54,1439,3,D411745,0,0
93974,5/18/2021 10:59,660,3,N772493,258,0
93975,5/6/2021 11:27,1380,2,T659609,0,0
93976,5/12/2021 8:33,397,2,H438047,9,0
93977,6/3/2021 13:35,1195,2,B971624,0,0
93978,5/7/2021 14:37,721,2,K669566,94,0
93979,6/24/2021 15:53,409,1,P286634,0,0
93980,6/15/2021 9:16,468,2,K222775,6,0
93981,6/4/2021 12:17,477,3,V126561,11,0
93982,6/18/2021 9:12,215,2,T387561,22,0
93983,5/5/2021 13:17,900,2,K915074,12,0
93984,6/6/2021 11:53,756,2,O856292,0,0
93985,5/20/2021 11:56,112,2,I543040,8,0
93986,5/25/2021 14:45,1320,3,G727038,20,0
93987,6/29/2021 15:02,508,3,K669566,157,0
93988,5/29/2021 12:10,858,3,K915074,4,0
93989,5/25/2021 9:56,1416,1,E243130,0,0
93990,6/10/2021 15:01,1173,3,K669566,0,1
93991,6/4/2021 15:01,1284,1,B861430,0,0
93992,5/18/2021 15:24,1149,3,T387561,9,0
93993,5/12/2021 9:12,727,2,J192194,179,0
93994,5/8/2021 12:22,1354,3,U641256,1,0
93995,5/19/2021 12:58,1190,2,T659609,29,0
93996,6/14/2021 11:52,123,2,K222775,0,0
93997,6/15/2021 10:06,1206,3,F542348,4,0
93998,5/19/2021 9:12,47,2,K222775,0,0
93999,5/14/2021 10:23,857,3,K915074,0,1
94000,5/20/2021 12:19,56,3,X991580,0,0
94001,6/7/2021 8:54,734,3,K399501,188,1
94002,5/11/2021 10:31,227,1,O362956,4,0
94003,6/19/2021 12:51,633,3,X991580,0,0
94004,6/15/2021 10:39,676,3,J549755,0,0
94005,5/30/2021 15:54,1128,3,O856292,9,0
94006,6/8/2021 8:54,1212,2,B651033,1,0
94007,6/13/2021 13:43,434,3,S564705,22,0
94008,6/2/2021 8:00,1388,3,X991580,0,0
94009,6/26/2021 14:46,1358,3,T659609,2,0
94010,5/8/2021 15:55,379,1,I281837,8,0
94011,5/15/2021 15:25,1395,1,D411745,0,0
94012,6/27/2021 8:54,524,3,X110622,212,0
94013,6/23/2021 15:52,104,3,O362956,23,0
94014,6/23/2021 10:26,804,1,P203824,0,0
94015,6/21/2021 9:46,562,2,B651033,6,0
94016,6/7/2021 8:54,190,3,X110622,5,0
94017,5/11/2021 13:40,62,3,D774655,0,0
94018,6/26/2021 10:31,178,2,P203824,6,0
94019,6/16/2021 13:17,1424,3,K669566,1,0
94020,6/18/2021 10:22,1434,3,J549755,0,0
94021,6/12/2021 11:47,1014,3,B861430,15,0
94022,5/22/2021 14:28,734,3,S274120,0,0
94023,6/30/2021 9:16,444,1,J632516,22,0
94024,6/8/2021 15:11,981,3,D774655,0,0
94025,6/16/2021 14:41,433,1,G586239,155,0
94026,5/12/2021 15:46,274,3,K915074,0,0
94027,5/6/2021 14:28,1402,3,C319958,0,0
94028,6/4/2021 15:25,553,2,X110622,0,0
94029,6/3/2021 9:01,1046,3,H438047,22,0
94030,5/29/2021 14:58,1102,3,K669566,215,0
94031,6/30/2021 9:38,120,3,T659609,30,0
94032,5/7/2021 9:50,1454,2,F533051,19,0
94033,5/28/2021 9:05,1064,2,B651033,9,0
94034,5/15/2021 10:23,348,3,C319958,0,0
94035,6/30/2021 11:35,416,3,T664783,20,0
94036,6/23/2021 9:50,795,3,F533051,0,0
94037,6/6/2021 13:10,1438,2,K273930,0,0
94038,6/18/2021 9:50,1287,2,O362956,14,0
94039,6/26/2021 9:25,318,2,L736768,26,0
94040,6/21/2021 9:46,89,2,U641256,2,0
94041,6/8/2021 8:35,339,3,G727038,0,0
94042,6/21/2021 11:35,100,3,Y193775,4,0
94043,6/6/2021 10:21,636,1,V126561,0,0
94044,6/23/2021 13:11,1237,1,X110622,291,0
94045,6/12/2021 9:04,1155,3,J632516,22,0
94046,6/10/2021 12:30,472,3,X825147,0,0
94047,5/3/2021 12:46,928,1,P203824,6,0
94048,6/8/2021 9:03,548,3,U559430,25,0
94049,6/8/2021 15:52,579,3,I281837,6,0
94050,6/30/2021 14:00,130,3,J549755,292,0
94051,5/13/2021 15:37,1370,3,E778362,0,0
94052,5/22/2021 9:34,1260,2,B651033,0,0
94053,6/18/2021 9:25,1033,3,C319958,6,0
94054,6/20/2021 11:11,1439,1,I281837,19,0
94055,6/23/2021 10:46,932,3,P203824,2,0
94056,6/4/2021 14:29,949,2,B651033,0,0
94057,5/10/2021 13:43,813,3,N620104,12,0
94058,5/13/2021 9:15,1289,3,T398672,9,0
94059,5/8/2021 15:28,503,2,U194381,241,0
94060,5/4/2021 10:06,1195,3,X110622,30,0
94061,6/24/2021 14:37,90,3,E243130,288,0
94062,5/11/2021 12:38,1438,3,V732706,39,0
94063,5/6/2021 14:37,707,3,Q921541,0,0
94064,5/3/2021 9:47,557,2,V126561,0,0
94065,5/19/2021 14:19,1047,3,K915074,11,0
94066,6/3/2021 9:45,161,3,C319958,20,0
94067,5/28/2021 9:48,1263,1,J192194,25,0
94068,5/27/2021 11:06,989,3,E137708,23,0
94069,5/13/2021 9:23,1113,1,N772493,26,0
94070,6/2/2021 15:35,845,2,T664783,10,0
94071,6/21/2021 12:19,137,2,V126561,0,0
94072,6/28/2021 11:53,1119,3,K418200,11,1
94073,5/4/2021 13:29,809,2,J419954,25,0
94074,6/4/2021 13:09,149,3,C206355,0,0
94075,5/18/2021 9:42,20,3,T387561,21,0
94076,5/31/2021 12:57,1085,3,K399501,4,0
94077,5/24/2021 9:16,1047,2,S564705,11,0
94078,5/19/2021 15:23,1088,3,P286634,8,0
94079,6/20/2021 8:23,1304,3,K915074,24,0
94080,6/4/2021 9:51,780,2,J419954,19,0
94081,5/10/2021 10:27,1191,3,O362956,28,0
94082,5/14/2021 11:03,1106,3,E243130,0,1
94083,5/14/2021 12:31,1124,2,E137708,0,0
94084,6/22/2021 15:02,396,3,Y193775,14,0
94085,5/22/2021 13:02,249,2,B861430,0,0
94086,6/13/2021 10:02,894,3,E243130,25,0
94087,6/22/2021 15:28,254,2,S564705,111,0
94088,6/15/2021 10:58,1257,1,X110622,100,1
94089,5/15/2021 13:34,858,3,N470942,0,0
94090,5/30/2021 8:02,1039,1,H438047,29,0
94091,6/2/2021 13:50,595,3,I543040,28,0
94092,5/16/2021 8:21,280,1,M163408,1,0
94093,5/12/2021 10:14,1210,1,S564705,144,0
94094,6/23/2021 15:36,939,3,I281837,129,0
94095,6/13/2021 13:32,556,3,B971624,0,0
94096,5/5/2021 8:11,1177,1,B861430,24,0
94097,5/25/2021 12:13,1372,3,O856292,1,0
94098,5/5/2021 9:21,555,3,F533051,18,0
